node_id,x_in,y_in,ux_in,uy_in,vm_psi
378,7.81672239,4.13501549,0.0134397494,-8.13416991e-05,8668.21021
379,5.84863806,4.16367817,0.0127813397,-0.000269113661,11709.9744
380,25.5590744,-4.08464003,0.0167402737,0.000160412383,4998.35571
381,21.5690918,-4.14615202,0.0160532892,0.00016378329,4988.78857
382,17.691679,-4.11350107,0.0153873032,0.000157969858,4976.24276
383,-4.95254374,-4.24886179,0.00511531532,0.00049424899,13644.3395
384,-6.81515837,-4.12610531,0.00435290905,7.16883369e-05,10043.1474
385,-8.80998802,-4.13922691,0.00377939176,3.69872505e-05,7459.24455
386,-10.785099,-4.13686419,0.00333417323,9.93244539e-05,5942.6735
387,-12.7553978,-4.12710857,0.00295561668,0.000156617563,5270.98201
388,-14.7298203,-4.11877871,0.0026047607,0.000190591192,5039.01025
389,-16.7065029,-4.11618471,0.00226325495,0.000206840356,4977.3103
390,-18.6797295,-4.12121296,0.00192497857,0.000213960288,4964.87476
391,-20.6384182,-4.15323162,0.00159006845,0.00021838698,4952.3217
392,-22.5814056,-4.14673853,0.0012592175,0.000218216373,4923.88582
393,-24.5505371,-4.08460331,0.000925761356,0.00020911044,4887.92033
394,-26.5914783,-4.13391829,0.000582724228,0.000185242956,4871.21997
395,-28.3553143,-4.23263884,0.000284628157,0.000123081816,4989.46602
396,-25.5590744,4.08464003,0.000755624438,-0.000199843344,4870.39575
397,-21.5690918,4.14615202,0.00143120135,-0.000217925757,4941.94914
398,-17.691679,4.11350107,0.00209404971,-0.000210125974,4969.82178
399,4.95254374,4.24886179,0.0123657724,-0.000545173883,13644.3255
