node_id,x_in,y_in,ux_in,uy_in,vm_psi
563,-13.0875387,-0.625724494,0.00272589712,-1.45071663e-05,3008.38815
564,13.0849609,-0.607740164,0.0194802359,-0.000137555631,2995.74576
565,-13.0846825,0.607699692,0.00272484659,1.3999047e-05,2994.37068
566,-11.1371107,-0.49781242,0.00284150429,-1.89721941e-05,1877.51261
567,11.1461468,0.496321827,0.0193636175,-0.000104689927,1881.66726
568,11.144124,-0.517880857,0.0193628743,-0.000142564779,1883.88114
569,-11.1365499,0.516561925,0.00284212502,1.88716822e-05,1879.05652
570,-10.2384005,0.00983969308,0.00283202599,-2.22467733e-07,1422.95791
571,10.2543058,-0.01276947,0.0193726216,-0.000123416554,1415.44389
572,27.0463696,0.634685278,0.0217198599,-0.000156196489,5006.99043
573,-27.0463696,-0.634685278,0.000470859406,2.43185004e-05,4848.94668
574,10.4840298,-2.02207565,0.0191001296,-0.000151570057,4517.39429
575,-10.4803209,2.02136779,0.00310496031,2.77161635e-05,4515.34478
576,-10.4747095,-2.01539326,0.00310677872,-2.81055181e-05,4532.80581
577,10.4837656,2.01397014,0.0190991703,-9.51472175e-05,4528.73164
578,-24.9662571,1.60631871,0.000834500883,-8.04743104e-05,5051.23315
579,24.9662571,-1.60631871,0.0213611647,-3.98684933e-05,5009.13289
580,25.0516376,-3.42465758,0.0213772785,5.43592505e-05,4995.46504
581,-25.0516376,3.42465758,0.000833395286,-0.000172134532,4954.55625
582,25.0688362,1.50437188,0.0213786941,-0.000201481176,5009.62476
583,-25.0688362,-1.50437188,0.000815779902,7.50337713e-05,5049.79281
584,-25.5519218,0.104366377,0.000728283543,-4.93399193e-06,5030.80387
585,25.5519218,-0.104366377,0.0214617942,-0.000117869262,5012.09074
586,-23.0087185,0.50034517,0.00117492804,-2.63695729e-05,5089.08228
587,23.0087185,-0.50034517,0.0210222322,-9.75567527e-05,5013.01318
588,23.0190125,0.465868771,0.0210239328,-0.000147424071,5013.58838
589,-23.0190125,-0.465868771,0.00117309717,2.46395975e-05,5090.73332
590,22.1216106,0.00909501407,0.020868713,-0.000123886566,5007.16178
591,-22.1216106,-0.00909501407,0.00133040326,5.43910289e-07,5076.5918
592,20.2151604,-0.17309989,0.0205400493,-0.000115121016,4953.90025
593,-20.2151604,0.17309989,0.00166249694,-8.48471791e-06,4993.82694
594,18.2034702,-0.185618803,0.0201990381,-0.0001160096,4771.5159
595,-18.2034702,0.185618803,0.00200526672,-7.56078862e-06,4789.12235
596,16.1599846,-0.197581515,0.0198716521,-0.000118691743,4304.16295
597,-16.1599846,0.197581515,0.00233331928,-4.86755562e-06,4309.37183
598,14.0811024,-0.00258259987,0.0195885599,-0.000123466874,3371.93404
599,-14.0809803,0.00256492384,0.00261654146,-9.54891775e-08,3371.39555
600,12.1002989,-0.000256695377,0.0194147304,-0.000123542282,2123.01471
601,-12.0970135,-0.000286583381,0.00279037212,-9.13695999e-08,2119.12248
602,-25.717247,2.08351231,0.000706508697,-9.9012781e-05,5016.10342
603,25.717247,-2.08351231,0.0214910731,-1.50701871e-05,5005.15537
604,-25.0227509,0.76984781,0.000821731286,-3.83109909e-05,5060.17988
605,25.0227509,-0.76984781,0.0213705152,-8.33089362e-05,5012.46992
606,26.987772,1.51783764,0.0217099134,-0.000202058116,5005.37264
607,-26.987772,-1.51783764,0.0004833001,5.91692151e-05,4881.88444
608,12.7695036,-1.46855855,0.0193991195,-0.00015770059,3647.42236
609,-12.7693644,1.4685384,0.00280600577,3.41519117e-05,3647.40547
610,14.7456102,-1.46817708,0.01965026,-0.000112597569,4147.85308
611,-14.7456102,1.46817708,0.00255489815,-1.10702449e-05,4148.97954
612,16.6269875,-1.23658073,0.0199398249,-8.62810557e-05,4578.16252
613,-16.6269875,1.23658073,0.00226515112,-3.76078497e-05,4584.39339
614,18.6441879,-1.22761476,0.0202727877,-7.00063611e-05,4867.41406
615,-18.6441879,1.22761476,0.00193151296,-5.43410642e-05,4885.2264
616,20.6718521,-1.21896625,0.0206192415,-6.31801595e-05,4979.92212
617,-20.6718521,1.21896625,0.00158334954,-6.17734331e-05,5018.41756
618,-25.0700474,-0.616183043,0.000813097169,3.07135779e-05,5061.12871
619,25.0700474,0.616183043,0.0213785842,-0.000155333517,5012.85029
620,-27.1096153,2.7347002,0.000471230946,-0.000107349813,4929.77354
621,27.1096153,-2.7347002,0.021731507,1.86645248e-05,5000.96318
622,-28.513483,-1.63740647,0.000229392259,3.58842371e-05,4599.53086
623,28.513483,1.63740647,0.0219730902,-0.000208159399,5002.90869
624,28.5601406,2.28787565,0.0219812542,-0.000241883026,5001.96328
625,-28.5601406,-2.28787565,0.000223697294,5.0512459e-05,4646.47129
626,23.7503052,-0.0352349319,0.0211503766,-0.000121525991,5015.61299
627,-23.7503052,0.0352349319,0.00104445149,-1.80215886e-06,5093.95273
628,20.8027287,1.46532178,0.0206418335,-0.000196235385,4987.07109
629,-20.8027287,-1.46532178,0.00156086904,7.46440419e-05,5022.53848
630,-18.8025551,-1.45608056,0.00190505642,6.55443146e-05,4908.29092
631,18.8025551,1.45608056,0.0202992056,-0.000187928134,4891.16963
632,16.798584,1.45718443,0.0199656691,-0.000169479055,4636.26279
633,-16.798584,-1.45718443,0.00223923614,4.64511468e-05,4642.56621
634,14.7855444,1.47024965,0.0196555536,-0.000135490322,4169.22393
635,-14.7855444,-1.47024965,0.0025495186,1.2064851e-05,4170.39189
636,12.7778168,1.48484373,0.0193975642,-8.94590776e-05,3677.47671
637,-12.7769785,-1.48496532,0.00280754734,-3.42136409e-05,3677.42539
638,-24.5877476,0.0621157363,0.000897182443,-3.10360588e-06,5080.72957
639,24.5877476,-0.0621157363,0.0212951694,-0.000120100805,5014.07544
640,27.8488255,2.01783943,0.0218585506,-0.000227923665,5002.80534
641,-27.8488255,-2.01783943,0.000340448227,6.19690618e-05,4784.26782
642,27.010973,2.55351639,0.021714231,-0.000255770254,5001.71281
643,-27.010973,-2.55351639,0.00048637783,0.000102139908,4930.45361
644,-27.0448399,-3.43435669,0.000492699386,0.000140717937,4943.42471
645,27.0448399,3.43435669,0.0217203647,-0.000301368011,4998.3208
646,26.0418282,2.03600788,0.0215468835,-0.000229029771,5005.00936
647,-26.0418282,-2.03600788,0.000649448601,9.36149518e-05,4994.54598
648,25.0760212,3.4514966,0.0213812422,-0.000302381697,4995.26191
649,-25.0760212,-3.4514966,0.000829657482,0.000173277615,4948.91064
650,-27.0667591,3.45040441,0.000488980731,-0.000140738965,4942.83691
651,27.0667591,-3.45040441,0.0217243992,5.57178791e-05,4998.46572
