node_id,x_in,y_in,ux_in,uy_in,vm_psi
609,-9.09820652,-0.519006073,0.00351847615,5.92920378e-06,3914.97965
610,-4.74616528,1.56093109,0.00402858993,1.86179877e-05,3284.24613
611,4.74676323,-1.55988312,0.0104623763,0.000115919393,3282.16423
612,-18.035532,0.0168993436,0.00203880575,-5.11026997e-07,5032.27238
613,18.035532,-0.0168993436,0.012451061,0.000134951013,5014.3492
614,-16.0808544,-0.00699487235,0.00237742835,7.91543698e-07,5009.85091
615,16.0808544,0.00699487235,0.0121131074,0.000133674417,5003.17578
616,14.0779591,0.00871455483,0.0117682535,0.000133576585,4938.92375
617,-14.0779591,-0.00871455483,0.00272247614,8.98990834e-07,4940.67017
618,12.0525589,0.00690075289,0.0114265122,0.000133825495,4731.92798
619,-12.0525589,-0.00690075289,0.00306424615,6.61204979e-07,4732.07536
620,-8.14261913,-0.00577316619,0.0036357569,2.11209723e-07,3377.1005
621,8.14262295,0.00577381067,0.0108549884,0.000134299364,3377.08341
622,-19.7041683,2.14602971,0.00174977339,-0.000112975053,5020.4877
623,19.7041683,-2.14602971,0.0127401408,0.0002455668,5005.41016
624,-25.0387802,0.950151026,0.000818226836,-4.69270672e-05,5046.21224
625,25.0387802,-0.950151026,0.0136599736,0.000183418801,5001.35181
626,27.1714077,1.52123892,0.0140275639,5.55868901e-05,5000.316
627,-27.1714077,-1.52123892,0.000451439846,5.69059011e-05,4847.89453
628,-5.51646948,2.2139051,0.00407010689,3.63961808e-05,4783.98348
629,5.51666164,-2.21352148,0.0104206754,9.81250487e-05,4783.94124
630,-10.053483,-0.0225642808,0.00337991072,7.49779247e-07,4231.94942
631,10.053483,0.0225642789,0.0111108385,0.000133749156,4232.06486
632,-19.8804264,-2.03697538,0.00171936397,0.00010800887,5022.72835
633,19.8804264,2.03697538,0.0127703985,2.83186146e-05,5005.54028
634,-25.1385822,-0.719182312,0.000800127687,3.56385099e-05,5046.09785
635,25.1385822,0.719182312,0.0136771407,9.70055917e-05,5001.35771
636,-20.7649937,-2.4853816,0.00156695617,0.00013196787,5014.47437
637,20.7649937,2.4853816,0.0129231475,5.13220175e-06,5002.23665
638,-20.5410042,2.22833776,0.00160506752,-0.000117775213,5021.63558
639,20.5410042,-2.22833776,0.0128845386,0.00024982731,5003.55103
640,16.7753582,1.49779701,0.0122338645,5.70325938e-05,5008.48896
641,-16.7753582,-1.49779701,0.00225663907,7.79421825e-05,5014.84521
642,14.7770643,1.48410559,0.0118890768,6.06540452e-05,4981.22598
643,-14.7770643,-1.48410559,0.00260162982,7.40118849e-05,4983.20498
644,12.7727547,1.48603225,0.0115462048,6.88549408e-05,4883.40342
645,-12.7727547,-1.48603225,0.00294454605,6.56850025e-05,4883.71641
646,10.7512665,1.50431669,0.0112097338,8.73646204e-05,4642.59346
647,-10.7512665,-1.50431669,0.00328101288,4.71409985e-05,4642.49053
648,-18.9712181,0.571687341,0.00187642814,-2.98078412e-05,5037.98039
649,18.9712181,-0.571687341,0.0126128932,0.000163796125,5012.93514
650,-24.4351788,-0.0110133961,0.000922371983,7.35233357e-07,5070.4299
651,24.4351788,0.0110133961,0.0135558695,0.00013364802,5002.04388
652,25.5765858,-1.87767661,0.0137527296,0.000231417886,5000.61475
653,-25.5765858,1.87767661,0.000728888786,-8.97733626e-05,5014.9021
654,28.1169643,2.11733818,0.0141905379,2.47914741e-05,5000.10213
655,-28.1169643,-2.11733818,0.000296306767,5.85846719e-05,4721.83228
656,-25.3101864,-1.58715999,0.000773232663,7.76253873e-05,5030.70101
657,25.3101864,1.58715999,0.0137067186,5.20879548e-05,5000.88786
658,18.9561501,0.45661667,0.0126102408,0.000110372872,5013.11141
659,-18.9561501,-0.45661667,0.00187906867,2.44315215e-05,5038.73828
660,5.09749126,-3.22112155,0.0101403035,0.000134447066,6877.19165
661,-5.09712553,3.22164536,0.00435054535,7.59261596e-08,6877.7172
662,-20.5951271,-1.6122582,0.00159511121,8.58797503e-05,5038.57783
663,20.5951271,1.6122582,0.0128935864,5.04029595e-05,5006.40361
664,-21.02108,3.14644647,0.00152373745,-0.00016595675,4992.79956
665,21.02108,-3.14644647,0.0129676359,0.000297349819,4999.03955
666,-24.5754681,1.8959769,0.000903382665,-9.63958228e-05,5044.4633
667,24.5754681,-1.8959769,0.0135801453,0.000232383914,5001.04533
668,-26.2432652,-2.01347899,0.000613943907,8.98494181e-05,4976.19368
669,26.2432652,2.01347899,0.0138675626,3.00817774e-05,5000.38127
670,-19.7033882,0.0781495422,0.00174921262,-3.83131646e-06,5046.0874
671,19.7033882,-0.0781495422,0.0127393417,0.000138172574,5012.1248
672,27.1537037,2.57470393,0.0140244868,1.09683174e-06,5000.09595
673,-27.1537037,-2.57470393,0.000462252006,9.91225752e-05,4912.36344
674,-21.4368649,-1.81425703,0.0014492753,9.675412e-05,5040.30135
675,21.4368649,1.81425703,0.013038856,4.00011959e-05,5004.17122
676,-21.0118313,-0.877319872,0.00152187271,4.69819315e-05,5055.11572
677,21.0118313,0.877319872,0.0129653513,8.85866903e-05,5007.59871
678,-25.1063633,2.61610389,0.000816282118,-0.000130012268,5008.85156
679,25.1063633,-2.61610389,0.0136717046,0.000269633718,5000.25117
680,-23.5560074,2.00374055,0.00108148158,-0.000104969928,5043.22095
681,23.5560074,-2.00374055,0.0134043973,0.000238001274,5001.49015
682,27.1114731,3.45020676,0.0140171824,-4.41830198e-05,4999.93301
683,-27.1114731,-3.45020676,0.000481708645,0.000139028489,4949.77637
684,-21.5008717,2.19637442,0.00143892237,-0.000116351723,5026.88363
685,21.5008717,-2.19637442,0.0130500598,0.000248108088,5002.76701
686,-20.546669,0.0326522291,0.001602537,-1.44533703e-06,5055.48039
687,20.546669,-0.0326522291,0.0128849866,0.000135833368,5009.42733
688,-25.4868584,-2.44617772,0.000749010127,0.000118490643,5006.67334
689,25.4868584,2.44617772,0.013737171,7.65249479e-06,5000.30303
690,-21.0051727,1.48320842,0.0015236981,-7.85996672e-05,5044.47227
691,21.0051727,-1.48320842,0.0129643753,0.000211155872,5006.0625
692,-24.6259575,-2.28434992,0.000897003687,0.000116447372,5029.28857
693,24.6259575,2.28434992,0.0135887694,1.59632127e-05,5000.63859
694,-22.5032063,2.07788825,0.00126475643,-0.000110024237,5037.39347
695,22.5032063,-2.07788825,0.0132228835,0.000241900532,5002.2133
696,-25.0926685,-3.19553876,0.000824449933,0.00015988927,4972.07983
697,25.0926685,3.19553876,0.0136692226,-3.11389522e-05,4999.86995
698,-23.0074806,1.06269014,0.00117396179,-5.60907283e-05,5070.22013
699,23.0074806,-1.06269014,0.0133097162,0.000189270839,5003.23543
700,-25.1164303,3.34843755,0.000821830472,-0.000167067672,4966.44775
701,25.1164303,-3.34843755,0.0136734657,0.000307514973,4999.78223
702,-22.4726849,-2.01771164,0.00126992515,0.000107396481,5040.61678
703,22.4726849,2.01771164,0.0132175209,2.95633035e-05,5002.288
704,-21.5129871,-0.000881008338,0.00143406482,3.04151826e-07,5066.55037
705,21.5129871,0.000881008338,0.0130518042,0.000134107933,5007.08675
706,-23.0832958,3.03951693,0.00116852217,-0.000159821051,4993.06763
707,23.0832958,-3.03951693,0.0133230258,0.000291645993,4999.92163
708,-23.521534,0.315192372,0.00108288939,-1.63456898e-05,5081.79941
709,23.521534,-0.315192372,0.0133983288,0.000150531807,5003.10967
710,23.0700722,1.13112414,0.0133204684,7.55581423e-05,5003.10872
711,-23.0700722,-1.13112414,0.00116310746,6.0135535e-05,5071.78768
712,-23.5806484,-2.13678098,0.00107785617,0.000112334928,5039.88525
713,23.5806484,2.13678098,0.0134085612,2.351084e-05,5001.2832
714,-22.6482201,-0.0110524418,0.00123561034,8.31845398e-07,5077.58259
715,22.6482201,0.0110524418,0.0132476836,0.000133605674,5004.52211
716,-23.0079975,-3.05796766,0.00118177431,0.00016138902,4991.7631
717,23.0079975,3.05796766,0.01330991,-2.42312835e-05,4999.87939
718,-21.0036316,0.747097671,0.00152324722,-3.95018615e-05,5056.10537
719,21.0036316,-0.747097671,0.0129639627,0.000172941873,5007.68047
